Occurrence_Id,Local_Date_Main_Event,Date_Main_Event_Unconfirmed,Year_Reported,Occurrence_Severity,Main_Event_L1,Main_Event_L2,Main_Event_L3,Not_Vessel_Operations,Short_Description,Description,State_Reporting,National_Location_L1,National_Location_L2,Latitude,Longitude,Lat_Long_Unknown,Port_Of_Accident_L1,Port_Of_Accident_L2,Vessel_Profile_Id,Vessel_Severity,Flag_State,Vessel_Category_L1,Vessel_Category_L2,Ship_Craft_Type_L1,Ship_Craft_Type_L2,Ship_Craft_Type_L3,Ship_Craft_Type_L4,Ship_Craft_Type_L5,Is_Commercial_Vessel,Ship_Boat,Registered_Length_In_Metres,LOA_Length_Overall_in_Metres,GT_Gross_Tonnage,Hull_Material,Year_Built,Deaths_Crew,Deaths_Passenger,Deaths_Other,Deaths_Total,Injuries_Crew,Injuries_Passenger,Injuries_Other,Injuries_Total,Loss_Of_Vessel_Damage,Did_The_Vessel_Sink,Vessel_Abandoned,Damage_Description,Pollution_Result,Crew_Voyage,Voyage_Segment,Pilot_On_Board,Place_On_Board_L1,Place_On_Board_L2,Place_On_Board_L3,Place_On_Board_L4,Place_On_Board_L5,Port_Of_Departure_L1,Port_Of_Departure_L2,Publication_Date,Publication_No,Publication_Type,Published_Report_Website_Link,Vessel_Record_Modified_On
aa7f1584-8f2f-ee11-bdf3-002248c87a58,2023-07-01,No,2023,Marine Incident,Loss Of Control,Loss Of Electrical Power,,FALSE,Cruise ship suffered a blackout in traffic separation scheme.,"Cruise ship suffered a blackout in the Dover Strait after a comms card issue in the fuel pack processor shut down 2 diesel generators. Power was restored within 5 minutes, but it took 15 minutes to reset alarms on the Propulsion Electric Motors and restore steerage. Arrival into Southampton as planned without further complications. Class visited and made recommendation to conduct arrivals and departures on 4 DGs across 2 fuel processors for contingency. Comms card identified and replaced. All alarms reset.",UK,United Kingdom,England,51.0679,1.4376,,,,f4b5a6d8-8f2f-ee11-bdf3-002248c87a58,Marine Incident,BERMUDA,Merchant Vessel >= 100gt,500gt or more,Passenger ship,Only passenger,International,,,TRUE,,0,280,110000,Steel,2008,0,0,0,0,0,0,0,0,No damage,No,No,,No Pollution,,Mid-water,No,Engine department,Engine room,,,,Unknown,,,,,,2024-08-09
6b098365-912f-ee11-bdf3-002248c87217,2023-07-01,No,2023,Marine Incident,Accident to person(s),,,FALSE,Yacht crew member fell overboard from vessel during a race,"A crew member fell overboard from the vessel during a race, they were safely recovered by crew members on the vessel and did not require any medical attention or coastguard assistance. The vessel returned safely to a local port.",UK,United Kingdom,England,50.7746,-1.3254,"No long/lat in the BOSS log, the incident happened during Cowes Week",,,110ab054-ab2f-ee11-bdf3-002248c87217,Marine Incident,UNITED KINGDOM,Recreational (non Commercial),,Recreational craft,Sailboat (aux. motor),,,,FALSE,,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,No damage,No,No,NA,No Pollution,,Unknown,No,Ship,Unknown,,,,UNITED KINGDOM,Cowes,,,,,2024-09-09
ebe52a50-a92f-ee11-bdf3-002248c87a1d,2023-07-01,No,2023,Less Serious,Accident to person(s),,,FALSE,Fishing vessel crewmember suffered a hand injury as they lost footing whilst gutting fish.,A fishing vessel crew member was gutting fish when they lost their footing and the knife they were holding cut through the flexor tendons of the ring and little finger on their left hand. The vessel returned to harbour so the casualty could receive medical treatment. The casualty was flown to hospital where their hand was operated on and was discharged three days later.,UK,United Kingdom,Scotland,60.2021,-0.9622,best approximation - landed in Lerwick,,,234ecdb9-a92f-ee11-bdf3-002248c87a1d,Less Serious,UNITED KINGDOM,Fishing Vessel,15m loa to under 24m Reg L,Fishing vessel,Trawler,Stern,,,TRUE,,22,23,210,Steel,2001,0,0,0,0,1,0,0,1,No damage,No,No,,No Pollution,,Mid-water,n/a,Ship,Deck,Shelter deck (fishing boat),,,UNITED KINGDOM,Lerwick,,,,,2024-08-09
87f4c191-ab2f-ee11-bdf3-002248c87a1d,2023-06-01,Yes,2023,Less Serious,Accident to person(s),,,FALSE,A diver was hit by the propeller blades of a vessel.,A dive tender vessel struck a diver with the propeller when the diver surfaced. The crew who were looking out to ensure that the divers in the water are clear from the surface did not see the injured diver surface. At the same time the skipper engaged the engine and the rotating propeller struck the diver causing serious injuries in the form of lacerations to their upper extremities. Emergency services were not contacted and the diver made their own way to hospital where they received treatment. There was some indication that the skipper may have been under the influence of alcohol although this was not confirmed as no tests were carried out. The reporting party attested that the cause of the incident was due to loss of situational awareness that caused the crew observing the divers in the water to lose sight of the diver who then re-surfaced and was struck by the propeller blades. ,UK,United Kingdom,Scotland,58.931,-3.19,,,,c9fedc42-ac2f-ee11-bdf3-002248c87a1d,Less Serious,UNITED KINGDOM,"Small Commercial (under 100gt, excl. FVs)",,Recreational craft,Motorboat,,,,TRUE,,0,0,16,Steel,Unknown,0,0,0,0,0,1,0,1,No damage,No,No,None,No Pollution,3,Mid-water,n/a,Ship,Over side,,,,UNITED KINGDOM,Stromness,,,,,2024-08-09
7e63e771-5130-ee11-bdf3-002248c8714f,2023-07-01,No,2023,Marine Incident,Loss Of Control,Loss Of Propulsion Power,,FALSE,Crew transfer vessel generator shutdown & back up alternator system failed resulting in a tow from a tug,"The vessel was in transit and the generator shut down on the alarm and could not be restarted. The backup system of the alternator system failed to engage to provide power, they sent a DSC informing the local coastguard station who contacted the vessel company DPA who arranged for a towing vessel to be sent in the interim, a tug was tasked to attend, and provide initial tow.  ",UK,Belgium,,51.377817,2.788983,,,,0cc18284-5630-ee11-bdf3-002248c8714f,Marine Incident,UNITED KINGDOM,"Small Commercial (under 100gt, excl. FVs)",,Service ship,Other,,,,TRUE,,0,19,42,Aluminium alloy,2010,0,0,0,0,0,0,0,0,No damage,No,No,,No Pollution,2,Departure,No,Engine department,Engine room,,,,BELGIUM,,,,,,2024-08-28
280763b8-6530-ee11-bdf3-002248c87a51,2023-07-01,No,2023,Less Serious,Grounding / Stranding,Power,,FALSE,A specialist ambulance boat suffered propulsion failure and grounded.,A hospital/ambulance vessel (patient transport) grounded after the jet units became clogged by seaweed causing propulsion failure. The skipper reported that the seaweed got into the jets due to not keeping an effective enough look out to sight the seaweed and take evasive action. ,UK,United Kingdom,England,47.937233,-6.3347,3,,,35522c13-6630-ee11-bdf3-002248c87a51,Less Serious,UNITED KINGDOM,"Small Commercial (under 100gt, excl. FVs)",,Service ship,Other,,,,TRUE,,0,11,9.9,Aluminium alloy,2003,0,0,0,0,0,0,0,0,No damage,No,No,None,No Pollution,1,Mid-water,n/a,,,,,,UNITED KINGDOM,St Mary's,,,,,2024-08-29
8ad89834-6930-ee11-bdf3-002248c8714f,2023-07-01,No,2023,Very Serious,Capsizing / Listing,Capsizing,,FALSE,A pleasure motor vessel capsized.,"A pleasure motor vessel was at anchor when it became swamped by the waves and capsized, causing the single crewmember and their dog to enter the water. The crewmember was not wearing a life jacket at the time but there was one on board, which inflated after it was washed into the water post capsize. The crewmember and the dog were rescued by the lifeboat service and taken ashore where they received first aid treatment. The capsized vessel remained at anchor but later drifted onto the shore where it broke up. The skipper of the vessel was reportedly inexperienced on the vessel type and was not familiar with anchoring procedures on board.",UK,United Kingdom,Wales,51.560667,-4.023,,,,aa7a9881-6d30-ee11-bdf3-002248c8714f,Very Serious,UNITED KINGDOM,Recreational (non Commercial),,Recreational craft,Motorboat,,,,FALSE,,0,5.1,0.8,GRP,Unknown,0,0,0,0,0,0,0,0,Loss of ship -> Constructive loss,No,No,Capsized and broke up on the rocks,approx 40l of fuel oil,1,Anchored or alongside,n/a,Ship,Deck,Open deck,,,UNITED KINGDOM,Port Talbot,,,,,2024-08-20
4326bd38-7430-ee11-bdf3-002248c8714f,2023-07-01,No,2023,Marine Incident,Loss Of Control,Loss Of Electrical Power,,FALSE,Yacht had an electrical issue resulting in minor damage to smoke inverters,"The vessel had an electrical issue,  smoke was seen coming out, all of the electrics were isolated and batteries were turned off.  Everyone was safely taken off the vessel and nobody was injured, there was minor damage to some smoke inverters that had melted. No signs of fire were found by the fire service after surveying the vessel and  no coastguard assistance was needed.",UK,United Kingdom,England,50.7667,-1.2988,,,,e11f1b3c-7930-ee11-bdf3-002248c87a40,Marine Incident,UNITED KINGDOM,Recreational (non Commercial),,Recreational craft,Sailboat (aux. motor),,,,FALSE,,0,15,36,Unknown,Unknown,0,0,0,0,0,0,0,0,Minor damage (less than material damage),No,No,,No Pollution,18,Unknown,No,Engine department,Engine room,,,,UNITED KINGDOM,Cowes,,,,,2024-08-27
97b1d184-0b31-ee11-bdf3-002248c87217,2023-08-01,No,2023,Less Serious,Accident to person(s),,,FALSE,Yacht crew member hit by mast resulting in head injury & fractured legs,"The vessel had moored up east of a new bridge and began to take the mast down.  They put a line around the shrouds, one crew member positioned the forestay brace pole, and went to the forestay and purchase system. One of the crew members released the mast locking pin and then the other two crew members were on the starboard and port sides of the cabin roof respectively as they were concerned to note if something was going to get caught in the gooseneck area. They lowered the mast slowly, One of the crew members was controlling this with the forestay rope and the mast was in the crutches when the tension came off the forestay and the brace pole/pitch pole fell backward. It hit one of the crew members on the top of the head, they stumbled and lost their footing, and fell awkwardly on the cabin roof, they were seated on the cabin roof but one of the crew members could see that the right leg was deformed as would be consistent with being broken. The paramedics also attended. The crew member bled slightly from the top of their head and the top of their ear. At the hospital, he was diagnosed with fractured legs and had two small cuts to the top of the ear and head that required gluing.",UK,United Kingdom,England,52.7085,1.5864,,,,91264b18-1031-ee11-bdf3-002248c87217,Less Serious,UNITED KINGDOM,"Small Commercial (under 100gt, excl. FVs)",,Recreational craft,Sailboat (aux. motor),,,,TRUE,,0,8.2,5.9,GRP,1980,0,0,0,0,1,0,0,1,No damage,No,No,,No Pollution,3,Unknown,No,Ship,Other,,,,Unknown,,,,,,2024-08-21
a908318a-0c31-ee11-bdf3-002248c87217,2023-07-01,No,2023,Marine Incident,Damage / Loss Of Equipment,,,FALSE,Container ship's pilot ladder not rigged per SOLAS regulations.,Container ship's pilot ladder not rigged per SOLAS regulations. The ladder secured with shackles and information on pilot ladder rigging was passed to the master from the pilot. ,UK,United Kingdom,England,51.5019,0.4857,Approximation,,,f8ddfdeb-0c31-ee11-bdf3-002248c87217,Marine Incident,LIBERIA,Merchant Vessel >= 100gt,500gt or more,Cargo ship,Solid Cargo,Container Ship,,,TRUE,,120,120,7400,Steel,2004,0,0,0,0,0,0,0,0,No damage,No,No,,No Pollution,,Departure,Yes,Ship,Stairs/ladders,,,,UNITED KINGDOM,London,,,,,2024-08-09
01de1362-0e31-ee11-bdf3-002248c87217,2023-07-01,No,2023,Marine Incident,Damage / Loss Of Equipment,,,FALSE,Chemical tanker's pilot ladder not rigged per SOLAS regulations.,"Chemical tanker's pilot ladder not rigged per SOLAS regulations. As the pilot boarded the tanker, they noted that the tail-end was not properly secured to the deck. The regulators boarded before the pilot had a chance to report and also noted the deficiency and advised the crew on the correct rigging of a pilot ladder. On departure, the ladder was rigged on the opposite side with the same deficiency, the tail-end being secured to the hand rail. The crew were again instructed to change this before departure. ",UK,United Kingdom,England,55.0103,-1.4309,Approximation,,,808427ba-0e31-ee11-bdf3-002248c87217,Marine Incident,MALTA,Merchant Vessel >= 100gt,500gt or more,Cargo ship,Liquid Cargo,Chemical tanker,,,TRUE,,88,95,2800,Steel,2005,0,0,0,0,0,0,0,0,No damage,No,No,,No Pollution,12,Departure,Yes,Ship,Stairs/ladders,,,,UNITED KINGDOM,Tyne Dock,,,,,2024-08-09
63c53da2-2a31-ee11-bdf3-002248c87a51,2023-08-01,No,2023,Marine Incident,Flooding / Foundering,Flooding,,FALSE,Yacht water ingress and towed by lifeboat,"The vessel noticed a gap where water was seen coming into the front, the water ingress was also in the bilge pumps which resulted in experiencing engine issues and was towed into a harbour. The weather was also very windy",UK,United Kingdom,England,50.772667,0.3583,,,,105f1573-2c31-ee11-bdf3-002248c87a51,Marine Incident,GERMANY,Recreational (non Commercial),,Recreational craft,Sailboat (aux. motor),,,,FALSE,,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,Material damage -> Affecting marine infrastructure or other ship,No,No,,No Pollution,3,Unknown,No,Engine department,Engine room,,,,Unknown,,,,,,2024-08-28
ccb3476b-3431-ee11-bdf3-002248c87a51,2023-07-01,No,2023,Marine Incident,Damage / Loss Of Equipment,,,FALSE,Container ship's pilot ladder not rigged per SOLAS regulations.,Container ship's pilot ladder not rigged per SOLAS regulations. The ladder was secured using a deck tongue. The master was informed and given an educational leaflet. The modification was due to take place during port stay. ,UK,United Kingdom,England,51.5004,0.4704,,,,5656c8b1-3431-ee11-bdf3-002248c87a51,Marine Incident,GERMANY,Merchant Vessel >= 100gt,500gt or more,Cargo ship,Solid Cargo,Container Ship,,,TRUE,,0,330,120000,Steel,2023,0,0,0,0,0,0,0,0,No damage,No,No,,No Pollution,,Unknown,Yes,Ship,Stairs/ladders,,,,UNITED KINGDOM,London,,,,,2024-08-09
3af1b7b2-3731-ee11-bdf3-002248c87a51,2023-07-01,No,2023,Serious,Grounding / Stranding,Power,,FALSE,Passenger landing craft vessel grounded and resulted in one blade bent on the port propeller,"The vessel was on a routine scheduled ferry service/route, it was approximately three boat lengths of a pier, but the vessel did not proceed to the pier, during the maneuver of turning the vessel to resume their route vibration was felt and the Master assumed something had been brought up in the propellors. No effect on the speed or maneuverability of the vessel and resumed normal service after reporting to Marine and Technical Superintendents. An underwater camera was utilized at the next berth and found one blade bent on the port propellor. Technical Superintendents arranged for further action for this to be looked into. The vessel remained in service.",UK,United Kingdom,Scotland,59.1266,-2.973783,,,,f3e72710-3931-ee11-bdf3-002248c87a51,Serious,UNITED KINGDOM,Merchant Vessel >= 100gt,200gt to 499.99gt,Passenger ship,Passenger and Ro-Ro cargo,,,,TRUE,,26,30,210,Steel,1989,0,0,0,0,0,0,0,0,Material damage -> Affecting marine infrastructure or other ship,No,No,,No Pollution,4,Unknown,No,Ship,Other,,,,UNITED KINGDOM,Other,,,,,2024-08-28
fbd7323b-ea31-ee11-bdf3-002248c87a58,2023-08-01,No,2023,Marine Incident,Fire / Explosion,Fire,,FALSE,Search and rescue all-weather vessel experienced an electrical element overheating,A search and rescue vessel experienced a small fire due to the MF radio transmitter becoming overheated. The equipment was isolated and the spread of the fire was prevented. Smoke was being emitted from the equipment but it was not a full blown fire. The vessel remained operational and other vessels in the fleet with the same MF radio were monitored. ,UK,United Kingdom,Scotland,60.347067,-1.425417,N/A,,,af76f3bb-ea31-ee11-bdf3-002248c87a58,Marine Incident,UNITED KINGDOM,"Small Commercial (under 100gt, excl. FVs)",,Service ship,SAR craft,,,,TRUE,,0,17,42,Composite materials,1998,0,0,0,0,0,0,0,0,Minor damage (less than material damage),No,No,"MF radio was inoperable following damage to the motherboard, vessel remains operational. ",No Pollution,5,Mid-water,n/a,Bridge,Wheelhouse,,,,UNITED KINGDOM,Lerwick,,,,,2024-08-09
503297d5-eb31-ee11-bdf3-002248c87a4c,2023-07-01,No,2023,Marine Incident,Damage / Loss Of Equipment,,,FALSE,A general cargo vessel had an inadequate pilot ladder arrangement.,A general cargo vessel had a non-SOLAS compliant pilot ladder as it was rigged using incorrect knots using inadequate rope of a different material to the side ropes and narrow diameter. ,UK,United Kingdom,Wales,51.5677,-3.913,N/A,,,79bffd24-ec31-ee11-bdf3-002248c87a4c,Marine Incident,NORWAY,Merchant Vessel >= 100gt,500gt or more,Cargo ship,Solid Cargo,General Cargo,,,TRUE,,84,89,3400,Steel,2023,0,0,0,0,0,0,0,0,No damage,No,No,None,No Pollution,,Departure,Yes,,,,,,UNITED KINGDOM,Swansea,,,,,2024-08-09
faca6072-ed31-ee11-bdf3-002248c87a4c,2023-07-01,No,2023,Less Serious,Grounding / Stranding,,,FALSE,A sail training vessel dragged anchor and grounded while 'hands were bathing'.,"A sail training vessel was anchored close to the coast when it began to drag anchor until it entered an area of shallower water and grounded. The vessel's crew recovered the anchor and were able to manoeuvre the vessel off the area where it had grounded. There were no injuries, pollution or damages. The crew reported that the incident occurred due to a shift in the direction and strength of the wind and not having sufficient chain out. ",UK,United Kingdom,Scotland,56.654833,-5.941783,N/A,,,40f25053-ef31-ee11-bdf3-002248c87a4c,Less Serious,UNITED KINGDOM,Merchant Vessel >= 100gt,100gt to 199.99gt,Recreational craft,Sailboat (aux. motor),,,,TRUE,,0,27,120,Steel,2015,0,0,0,0,0,0,0,0,No damage,No,No,None,No Pollution,34,Anchored or alongside,No,,,,,,UNITED KINGDOM,Oban,,,,,2024-08-09
750c60aa-f731-ee11-bdf3-002248c87a4c,2023-07-01,No,2023,Marine Incident,Damage / Loss Of Equipment,,,FALSE,A ro-ro cargo vessel had an inadequate pilot ladder arrangement.,A ro-ro cargo vessel had an inadequate pilot ladder arrangement due to the fact that the deck stanchions were not continuous down to the deck to allow the pilot to easily transition from the deck to the ladder side ropes. ,UK,United Kingdom,England,51.4961,0.7799,,,,b3f39aee-f731-ee11-bdf3-002248c87a4c,Marine Incident,SWEDEN,Merchant Vessel >= 100gt,500gt or more,Cargo ship,Solid Cargo,Ro-Ro Cargo,,,TRUE,,0,170,19000,Steel,1996,0,0,0,0,0,0,0,0,No damage,No,No,None,No Pollution,13,Departure,Yes,,,,,,UNITED KINGDOM,Tilbury,,,,,2024-08-09
1594398e-0a32-ee11-bdf3-002248c87a4c,2023-08-01,No,2023,Marine Incident,Flooding / Foundering,Flooding,Progressive,FALSE,A highspeed crew transfer vessel was taking on water through the propeller shaft.,A high speed crew transfer vessel experienced water ingress into the engine room through the propeller shaft area. The crew on board were able to manage the water ingress without outside assistance and made their way back to port for further investigations and repairs. ,UK,United Kingdom,Scotland,56.720333,-2.040183,N/A,,,57524851-0b32-ee11-bdf3-002248c87a4c,Marine Incident,UNITED KINGDOM,"Small Commercial (under 100gt, excl. FVs)",,Service ship,Other,,,,TRUE,,0,18,31,Aluminium alloy,2009,0,0,0,0,0,0,0,0,No damage,No,No,Unconfirmed - water ingress through propeller shaft into engine room area. ,No Pollution,7,Mid-water,No,Engine department,Steering gear room,,,,UNITED KINGDOM,Montrose,,,,,2024-08-09
4eb4c29d-0c32-ee11-bdf3-002248c87a1d,2023-07-01,No,2023,Less Serious,Accident to person(s),,,FALSE,A cruise ship passenger fractured their ankle after tripping.,"A cruise ship passenger was walking through a door way from an exterior deck area into a restaurant area when they tripped over the threshold. They twisted their right ankle, sustaining a fracture. The guest stated that they had not consumed alcohol prior to the accident. The crew investigated the area and no apparent defects were noted and a sign alerting passengers to 'watch your step' was in place at the time of the accident. ",UK,,,37.14,133.883333,,,,e6afb8f9-0c32-ee11-bdf3-002248c87a1d,Less Serious,UNITED KINGDOM,Merchant Vessel >= 100gt,500gt or more,Passenger ship,Only passenger,International,,,TRUE,,0,290,110000,Steel,2004,0,0,0,0,0,1,0,1,No damage,No,No,None,No Pollution,1059,Mid-water,No,Accommodation,Restaurant/Bar,,,,"KOREA, REPUBLIC OF",,,,,,2024-08-09
1957a87d-1232-ee11-bdf3-002248c87a4c,2023-07-01,No,2023,Less Serious,Grounding / Stranding,Drift,,FALSE,A sail training vessel grounded,A sail training vessel was at anchor and grounded. The vessel swing with the changing tide and current and grounded on a near by area of soft mud. The crew disembarked the trainees and passengers and continued to attempt to free the vessel. The vessel refloated and was taken to a nearby marina where it was taken out of the water and inspected. There was no damage from the incident. There were no injuries or pollution. The incident reportedly occurred due to the crew not properly accounting for the fall and rise of the tide to allow for adequate swinging room.,UK,United Kingdom,Scotland,56.613333,-5.518333,,,,a959efcc-1232-ee11-bdf3-002248c87a4c,Less Serious,UNITED KINGDOM,"Small Commercial (under 100gt, excl. FVs)",,Recreational craft,Sailboat (aux. motor),,,,TRUE,,0,12,7.9,GRP,2000,0,0,0,0,0,0,0,0,No damage,No,No,None,No Pollution,2,Anchored or alongside,n/a,,,,,,UNITED KINGDOM,,,,,,2024-08-09
a31e8e15-ad32-ee11-bdf3-002248c87a58,2023-07-01,No,2023,Less Serious,Accident to person(s),,,FALSE,Cruise ship crewmember suffered a finger injury whilst using a meat cutting bandsaw.,A cruise ship crewmember was cutting pork using a bandsaw when the meat started to roll. The crewmember attempted to stop the pork rolling and caught their finger in the blade causing an injury. The ship's doctor assessed the crewmember and signed them off work for more than five days.  ,UK,United Kingdom,England,51.258333,1.765,N/A,,,a35c236b-ad32-ee11-bdf3-002248c87a58,Less Serious,UNITED KINGDOM,Merchant Vessel >= 100gt,500gt or more,Passenger ship,Only passenger,International,,,TRUE,,320,340,180000,Steel,2020,0,0,0,0,1,0,0,1,No damage,No,No,,No Pollution,1693,Mid-water,No,Accommodation,Galley spaces,,,,NORWAY,,,,,,2024-05-10
5dafe94d-b232-ee11-bdf3-002248c8796d,2023-08-01,No,2023,Marine Incident,Capsizing / Listing,Capsizing,,FALSE,Tender capsized resulting in the two occupants entering the water,"A tender capsized and the two crew onboard ended up in the water. Search and rescue assets were deployed but a nearby sailing club safety boat, that was marshalling a dinghy sailing race arrived on scene a few minutes after hearing the call over VHF. Both crew members were wearing a PFD  Time in the water:  More than 30 minutes",UK,United Kingdom,Wales,51.7058,-4.9372,N/A,,,14775bb0-b232-ee11-bdf3-002248c8796d,Marine Incident,UNITED KINGDOM,Recreational (non Commercial),,Recreational craft,Motorboat,,,,FALSE,Tender,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,No damage,N/A,No,,No Pollution,2,Unknown,n/a,Ship,Deck,,,,Unknown,,,,,,2024-08-29
b6ce52e4-b232-ee11-bdf3-002248c87a58,2023-07-01,No,2023,Marine Incident,Damage / Loss Of Equipment,,,FALSE,Container ship's pilot ladder not rigged per SOLAS regulations.,Container ship's pilot ladder not rigged per SOLAS regulations. The pilot ladder was secured with deck tongue and steel bar only. ,UK,United Kingdom,England,51.4974,0.5201,Approximation,,,aff30221-b332-ee11-bdf3-002248c87a58,Marine Incident,MALTA,Merchant Vessel >= 100gt,500gt or more,Cargo ship,Solid Cargo,Container Ship,,,TRUE,,320,330,90000,Steel,2005,0,0,0,0,0,0,0,0,No damage,No,No,,No Pollution,,Unknown,Yes,Ship,Stairs/ladders,,,,UNITED KINGDOM,London,,,,,2024-12-17
bc315321-b532-ee11-bdf3-002248c8796d,2023-08-01,No,2023,Marine Incident,Accident to person(s),,,FALSE,Recreational sailing vessel crew member fell overboard,Recreational sailing vessel crew member fell overboard and was recovered by search and rescue assets. The casualty was wearing a PFD  Time in water: 6 minutes,UK,United Kingdom,England,50.766667,-1.283333,N/A,,,76e1033a-b632-ee11-bdf3-002248c8796d,Marine Incident,UNITED KINGDOM,Recreational (non Commercial),,Recreational craft,Sailboat (aux. motor),,,,FALSE,,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,No damage,N/A,No,,No Pollution,,Unknown,n/a,Ship,Over side,,,,Unknown,,,,,,2024-08-29
31e790c5-b732-ee11-bdf3-002248c8796d,2023-08-01,No,2023,Serious,Grounding / Stranding,Power,,FALSE,Fishing vessel grounded and then capsized with 2 crew onboard,A fishing vessel was outbound from port in a narrow channel when it grounded and then started to list and take on water. The engine was damaged by flooding. The two occupants were rescued. The crew reported that the channel was narrow and the strong tidal flow may have caused the channel markers to move out of position.,UK,United Kingdom,England,51.990333,1.389167,N/A,,,643a8883-b832-ee11-bdf3-002248c8796d,Serious,UNITED KINGDOM,Fishing Vessel,Under 15m loa,Fishing vessel,Trawler,Stern,,,TRUE,,9.2,9.2,12,Steel,2005,0,0,0,0,0,0,0,0,Material damage -> Affecting performance or operational characteristics of the ship,Yes,Yes,,Minor. Quantity not known to MAIB but described as minimal.,2,Mid-water,n/a,,,,,,UNITED KINGDOM,Felixstowe,,,,,2024-08-29
5461cfa5-ca32-ee11-bdf3-002248c87a58,2023-08-01,No,2023,Less Serious,Accident to person(s),,,FALSE,Sail training vessel trainee suffered a broken arm after being struck by rope.,"Sail training vessel trainee suffered a broken arm after being struck by rope. They attempted to attach the new foreguys after a gybe, and stepped out of the cockpit before the yankee had been fully ground in. They reached across to the guardwire and the yankee sheet flogged and hit his arm. They fell back into the cockpit on their back and lay, conscious but crying in pain clutching their arm. A lifeboat was tasked but assesses the conditions to be too rough for evacuation so escorted the vessel back to port. The casualty sustained a broken arm. ",UK,,,50.6275,1.115167,N/A,,,d014a50f-cb32-ee11-bdf3-002248c87a58,Less Serious,UNITED KINGDOM,"Small Commercial (under 100gt, excl. FVs)",,Recreational craft,Sailboat (aux. motor),,,,TRUE,,0,21,49,GRP,2013,0,0,0,0,0,1,0,1,No damage,No,No,,Air Pollution,1,Mid-water,n/a,Ship,Deck,Open deck,,,UNITED KINGDOM,Portsmouth,,,,,2024-08-09
0f618ebe-ce32-ee11-bdf3-002248c87a58,2023-08-01,No,2023,Serious,Collision,Ship Not Underway,,FALSE,A recreational craft collided with a moored class v passenger vessel with the recreational subsequently sinking at mooring.,A recreational craft was transiting in a canal when the skipper lost control and collided with a moored class v passenger vessel. The passenger vessel had no passengers or crew onboard but did have a maintenance man onboard. The passenger vessel sustained minor damage. The recreational craft returned to its mooring and subsequently sank at its mooring with no persons onboard. The vessel remains at its mooring in five foot of water. ,UK,United Kingdom,Scotland,56.0015,-3.8413,N/A,,,96c6db8d-cf32-ee11-bdf3-002248c87a58,Serious,UNITED KINGDOM,Recreational (non Commercial),,Recreational craft,Motorboat,,,,FALSE,,0,0,9.9,Unknown,Unknown,0,0,0,0,0,0,0,0,Material damage -> Affecting structural integrity of the ship,Yes,No,NA,No Pollution,,Mid-water,n/a,Ship,Other,,,,Unknown,,,,,,2024-12-17
0f618ebe-ce32-ee11-bdf3-002248c87a58,2023-08-01,No,2023,Serious,Collision,Ship Not Underway,,FALSE,A recreational craft collided with a moored class v passenger vessel with the recreational subsequently sinking at mooring.,A recreational craft was transiting in a canal when the skipper lost control and collided with a moored class v passenger vessel. The passenger vessel had no passengers or crew onboard but did have a maintenance man onboard. The passenger vessel sustained minor damage. The recreational craft returned to its mooring and subsequently sank at its mooring with no persons onboard. The vessel remains at its mooring in five foot of water. ,UK,United Kingdom,Scotland,56.0015,-3.8413,N/A,,,32087938-cf32-ee11-bdf3-002248c87a58,Serious,UNITED KINGDOM,"Small Commercial (under 100gt, excl. FVs)",,Inland waterway vessel,Passenger,,,,TRUE,,0,19,55,Steel,2023,0,0,0,0,0,0,0,0,Minor damage (less than material damage),No,No,,No Pollution,0,Anchored or alongside,n/a,Ship,Other,,,,Unknown,,,,,,2024-08-23
0314776f-1d35-ee11-bdf4-002248c87a58,2023-08-01,No,2023,Less Serious,Collision,Ship Not Underway,,FALSE,Sailing vessel collided with a moored RIB.,"Sailing vessel made contact with a moored RIB. No damages reported to the sailing vessel however, the RIB sustained a punctured sponson. No injuries reported. ",UK,United Kingdom,England,50.529667,-4.8925,N/A,,,b6666c45-1e35-ee11-bdf4-002248c87a58,Less Serious,UNITED KINGDOM,Recreational (non Commercial),,Recreational craft,Motorboat,,,,FALSE,,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,Minor damage (less than material damage),No,No,Punctured sponson. ,No Pollution,0,Anchored or alongside,n/a,,,,,,Unknown,,,,,,2024-04-30
0314776f-1d35-ee11-bdf4-002248c87a58,2023-08-01,No,2023,Less Serious,Collision,Ship Not Underway,,FALSE,Sailing vessel collided with a moored RIB.,"Sailing vessel made contact with a moored RIB. No damages reported to the sailing vessel however, the RIB sustained a punctured sponson. No injuries reported. ",UK,United Kingdom,England,50.529667,-4.8925,N/A,,,412509b8-1d35-ee11-bdf4-002248c87a58,Less Serious,UNITED KINGDOM,Recreational (non Commercial),,Recreational craft,Sailboat (aux. motor),,,,FALSE,,2.9,2.9,0,Unknown,Unknown,0,0,0,0,0,0,0,0,No damage,No,No,,No Pollution,2,Mid-water,n/a,,,,,,Unknown,,,,,,2024-04-30
